date,min_lat,max_lat,min_lon,max_lon,avg_brightness,avg_confidence
2021-08-28 10:27,35.653,36.3435,-118.6285,-118.5326,315.0222222222222,79.66666666666667
2021-08-28 16:29,43.2262,43.2262,-77.4071,-77.4071,315.7,64.0
2021-08-28 16:30,37.9721,41.6273,-87.1397,-76.727,316.95454545454544,32.36363636363637
2021-08-28 16:31,34.6984,38.6974,-90.1407,-77.2816,314.72,47.8
2021-08-28 16:32,33.0074,35.6458,-90.831,-89.9293,325.6666666666667,69.0
2021-08-28 16:33,31.5062,31.5062,-91.9132,-91.9132,342.7,92.0
2021-08-28 18:07,46.7985,46.8013,-120.9402,-120.9361,320.6,62.0
2021-08-28 18:08,42.6857,45.5365,-115.8161,-111.5796,322.06666666666666,70.0
2021-08-28 18:09,37.2435,40.0119,-120.7667,-96.1145,335.3125,78.6875
2021-08-28 18:10,36.3047,38.8063,-120.6371,-116.1569,343.3142857142857,80.37142857142857
2021-08-28 18:11,35.6515,35.6567,-118.6245,-118.597,354.2666666666667,94.0
2021-08-28 18:12,34.5269,35.3745,-82.272,-77.2915,314.9666666666667,57.333333333333336
2021-08-28 18:13,36.3318,38.2405,-81.5504,-76.7388,315.0125,47.625
2021-08-28 18:14,39.9192,41.621,-87.1457,-77.8037,315.07500000000005,44.25
2021-08-28 19:46,44.8513,46.8634,-122.0569,-120.9258,321.6,56.0
2021-08-28 19:47,39.9686,41.6123,-123.4956,-120.6223,333.14137931034486,68.98275862068965
2021-08-28 19:48,38.6132,38.8018,-120.667,-120.161,327.9733333333333,70.53333333333333
2021-08-28 19:49,26.5997,26.719,-97.4658,-97.4079,337.05,66.75
2021-08-28 19:50,31.2369,33.6893,-101.808,-91.5034,320.85,60.25
2021-08-28 19:51,33.4152,36.514,-110.8601,-91.4533,317.95000000000005,55.5
2021-08-28 19:53,39.7778,41.8406,-108.6124,-100.4658,348.61428571428576,89.57142857142857
2021-08-28 19:54,42.6816,44.5347,-115.348,-111.5895,314.1,41.5
2021-08-28 19:55,45.5198,45.5198,-115.8173,-115.8173,308.4,50.0
2021-08-28 19:56,48.4496,48.4496,-118.4333,-118.4333,306.1,55.0
2021-08-28 21:29,33.4739,33.4998,-117.4044,-117.361,384.57142857142856,93.57142857142857
2021-08-28 21:30,35.6419,37.3337,-118.6371,-116.1388,375.89090909090913,84.5909090909091
2021-08-28 21:31,38.6009,41.1627,-123.3363,-120.1397,355.6580952380952,78.58571428571429
2021-08-28 21:32,41.1707,44.8958,-123.5057,-115.3058,332.8358490566038,67.81132075471699
2021-08-28 21:33,46.7405,47.97,-121.2135,-120.3316,340.2944444444444,71.16666666666667
2021-08-29 03:33,30.2156,30.2156,-91.0102,-91.0102,303.9,57.0
2021-08-29 03:35,38.3803,40.3156,-90.1384,-80.6078,304.3,58.0
2021-08-29 03:36,41.5693,42.132,-88.8306,-84.0497,303.2,43.5
2021-08-29 05:13,33.4859,35.6606,-118.6334,-117.344,318.0777777777778,81.44444444444444
2021-08-29 05:14,36.3207,39.79,-120.622,-108.4629,319.34772727272724,72.38636363636364
2021-08-29 05:15,39.9424,44.5424,-123.489,-111.5899,326.08888888888896,76.12962962962963
2021-08-29 05:16,42.8957,46.7767,-122.8076,-114.9542,314.88636363636357,69.04545454545455
2021-08-29 05:17,47.9643,48.7517,-120.3571,-119.6938,323.6333333333333,92.33333333333333
2021-08-29 06:52,38.6304,38.8153,-120.6044,-120.0956,324.03809523809525,83.52380952380952
2021-08-29 06:53,39.9643,41.6155,-123.4561,-120.6859,317.678125,73.46875
2021-08-29 06:54,44.843,44.8514,-122.1044,-122.0478,326.675,98.25
2021-08-29 07:51,41.4561,41.6388,-87.1229,-81.6647,303.90000000000003,55.0
2021-08-29 07:52,38.3806,39.9782,-90.1311,-86.8355,307.8333333333333,68.66666666666667
2021-08-29 07:53,34.636,35.9375,-89.7141,-87.0773,305.25,60.0
2021-08-29 07:54,30.9441,33.4466,-88.5699,-88.0061,307.1333333333334,67.66666666666667
2021-08-29 07:55,30.2167,30.3296,-91.2344,-91.014,306.45,68.0
2021-08-29 09:29,45.5241,47.9942,-120.3358,-115.7807,324.15714285714284,87.0
2021-08-29 09:30,42.6858,44.8546,-122.7769,-111.5876,344.8666666666666,91.0
2021-08-29 09:31,38.6337,41.6103,-123.4185,-120.1237,319.4675324675325,75.11688311688312
2021-08-29 09:32,35.6504,37.3385,-118.6154,-116.1414,312.9692307692308,58.15384615384615
2021-08-29 09:33,33.4862,33.5006,-117.3991,-117.3604,308.34000000000003,56.0
2021-08-29 11:07,47.9758,47.9903,-120.3287,-120.3177,325.2,95.0
2021-08-29 11:08,41.5972,44.86,-123.4224,-122.0266,320.14285714285717,68.14285714285714
2021-08-29 11:09,40.8519,40.8803,-123.2767,-123.2296,307.775,38.5
2021-08-29 17:13,41.628,41.628,-87.1344,-87.1344,315.9,43.0
2021-08-29 17:14,35.4892,38.6926,-97.4102,-89.712,329.3333333333333,68.88888888888889
2021-08-29 17:15,32.5758,36.0249,-98.9864,-89.2497,326.20952380952383,61.142857142857146
2021-08-29 17:16,29.5775,31.8826,-98.0291,-94.9154,324.475,76.75
2021-08-29 17:17,27.4921,27.4921,-98.7766,-98.7766,325.5,68.0
2021-08-29 18:50,47.9447,48.7666,-120.4995,-114.4727,343.65294117647056,68.41176470588235
